,streetAddress,addressLocality,addressRegion,postalCode,latitude,longitude,price,property-beds,property-baths,property-sqft,Garage,Property Type,Square Footage
7346,"1492 WILLIAM STREET, Vancouver, BC V5L 2P9",Vancouver,BC,V5L 2P9,49.2737117,-123.0738545,1999000.0,6.0,3.0,"2,506",,Single Family,"2,506 SQFT"
11528,"901 789 JERVIS STREET, Vancouver, BC V6E 2B1",Vancouver,BC,V6E 2B1,49.287494,-123.1288351,1299000.0,2.0,2.0,"1,060",,Condo,"1,060 SQFT"
11527,"1002 1205 HOWE STREET, Vancouver, BC V6Z 0B2",Vancouver,BC,V6Z 0B2,49.2777641,-123.1277897,695000.0,1.0,1.0,663,,Condo,663 SQFT
11526,"256 E 16TH AVENUE, Vancouver, BC V5T 2T4",Vancouver,BC,V5T 2T4,49.2563147,-123.0994201,2980000.0,4.0,3.0,"2,130",,Single Family,"2,130 SQFT"
7363,"298 W 64TH AVENUE, Vancouver, BC V5X 2L8",Vancouver,BC,V5X 2L8,49.2123494,-123.1125171,2824650.0,3.0,2.0,996,,Single Family,996 SQFT
11519,"402 989 W 67 TH AVENUE, Vancouver, BC V6P 4B1",Vancouver,BC,V6P 4B1,49.2108252,-123.1298608,855861.0,1.0,1.0,538,,Condo,538 SQFT
7362,"903 1480 HOWE STREET, Vancouver, BC V6Z 0G5",Vancouver,BC,V6Z 0G5,49.2750138,-123.1308359,728888.0,1.0,1.0,526,,Condo,526 SQFT
7361,"288 W 64TH AVENUE, Vancouver, BC V5X 2L8",Vancouver,BC,V5X 2L8,49.2122524,-123.1123019,4800000.0,0.0,5.0,"2,962",,Single Family,"2,962 SQFT"
1543,"7 2728 ACADIA ROAD, Vancouver, BC V6T 0E6",Vancouver,BC,V6T 0E6,49.2628571,-123.2352416,1680000.0,3.0,3.0,"1,130",,Condo,"1,130 SQFT"
11520,"607 110 SWITCHMEN STREET, Vancouver, BC V6A 0C6",Vancouver,BC,V6A 0C6,49.2708091,-123.1015164,1049900.0,2.0,2.0,883,,Condo,883 SQFT
11521,"1101 433 SW MARINE DRIVE, Vancouver, BC V5X 0H5",Vancouver,BC,V5X 0H5,49.2111168,-123.1150885,890000.0,2.0,2.0,766,,Condo,766 SQFT
7360,"4102 777 RICHARDS STREET, Vancouver, BC V6B 0M6",Vancouver,BC,V6B 0M6,49.2805446,-123.1177465,1598000.0,2.0,2.0,"1,071",,Condo,"1,071 SQFT"
11522,"7351 OAK STREET, Vancouver, BC V0V 0V0",Vancouver,BC,V0V 0V0,49.218441,-123.1288829,1928000.0,2.0,3.0,"1,576",,Townhome,"1,576 SQFT"
1548,"577 W 26TH AVENUE, Vancouver, BC V5Z 2E4",Vancouver,BC,V5Z 2E4,49.2480828,-123.1180422,1999900.0,3.0,3.0,"1,453",,Townhome,"1,453 SQFT"
7358,"1288 LAURIER AVENUE, Vancouver, BC V6H 1Y6",Vancouver,BC,V6H 1Y6,49.2503727,-123.1335239,9980000.0,6.0,7.0,"6,788",,Single Family,"6,788 SQFT"
7356,"807 58 KEEFER STREET, Vancouver, BC V5P 3X1",Vancouver,BC,V5P 3X1,49.2791605,-123.1070402,710000.0,1.0,1.0,631,,Condo,631 SQFT
11523,"1407 1111 RICHARDS STREET, Vancouver, BC V6B 3E1",Vancouver,BC,V6B 3E1,49.2769244,-123.1232442,1749000.0,3.0,2.0,"1,173",,Condo,"1,173 SQFT"
6687,"7188 HUDSON STREET, Vancouver, BC V6P 4K8",Vancouver,BC,V6P 4K8,49.220595,-123.1346538,8688000.0,6.0,8.0,"12,715",,Single Family,"12,715 SQFT"
1556,"308 1855 NELSON STREET, Vancouver, BC V6G 1M9",Vancouver,BC,V6G 1M9,49.2901214,-123.139318,699000.0,1.0,1.0,767,,Condo,767 SQFT
11525,"7359 OAK STREET, Vancouver, BC V0V 0V0",Vancouver,BC,V0V 0V0,49.218441,-123.1288829,2189000.0,4.0,4.0,"1,704",,Townhome,"1,704 SQFT"
1558,"1105 610 GRANVILLE STREET, Vancouver, BC V6C 3J3",Vancouver,BC,V6C 3J3,49.2832148,-123.1165335,605000.0,1.0,1.0,485,,Condo,485 SQFT
7354,"923 E 11TH AVENUE, Vancouver, BC V5T 2E8",Vancouver,BC,V5T 2E8,49.2608301,-123.0846501,2218000.0,5.0,3.0,"2,145",,Single Family,"2,145 SQFT"
11470,"587 87 NELSON STREET, Vancouver, BC V6Z 0E8",Vancouver,BC,V6Z 0E8,49.2743462,-123.1150529,699000.0,1.0,1.0,582,,Condo,582 SQFT
11469,"1837 MATTHEWS AVENUE, Vancouver, BC V6J 2T4",Vancouver,BC,V6J 2T4,49.2515827,-123.1466006,5998000.0,6.0,7.0,"7,871",,Single Family,"7,871 SQFT"
11468,"1606 NANAIMO STREET, Vancouver, BC V5L 4V1",Vancouver,BC,V5L 4V1,49.2702643,-123.0561459,3800000.0,5.0,3.0,"2,653",,Single Family,"2,653 SQFT"
11467,"TH116 118 DRAKE STREET, Vancouver, BC V6Z 2X1",Vancouver,BC,V6Z 2X1,49.2717738,-123.1220941,1750000.0,2.0,3.0,"1,596",,Townhome,"1,596 SQFT"
11380,"1505 1618 QUEBEC STREET, Vancouver, BC V6A 0C5",Vancouver,BC,V6A 0C5,49.2714233,-123.1012924,828888.0,1.0,1.0,625,,Condo,625 SQFT
11382,"906 822 SEYMOUR STREET, Vancouver, BC V6B 1L7",Vancouver,BC,V6B 1L7,49.2804173,-123.1189149,768000.0,2.0,2.0,742,,Condo,742 SQFT
7414,"808 1568 ALBERNI STREET, Vancouver, BC V0V 0V0",Vancouver,BC,V0V 0V0,49.2897441,-123.1313823,1688800.0,1.0,1.0,783,,Condo,783 SQFT
11386,"304 1500 FERN STREET, Vancouver, BC V7J 0E6",Vancouver,BC,V7J 0E6,49.3115785,-123.0322828,1269000.0,2.0,2.0,"1,283",,Townhome,"1,283 SQFT"
11387,"5755 ANGUS DRIVE, Vancouver, BC V6M 3N7",Vancouver,BC,V6M 3N7,49.2340363,-123.1482157,10880000.0,7.0,8.0,"5,660",,Single Family,"5,660 SQFT"
1395,"4580 W 1ST AVENUE, Vancouver, BC V6R 1H8",Vancouver,BC,V6R 1H8,49.2719252,-123.2110984,4288000.0,5.0,3.0,"2,531",,Single Family,"2,531 SQFT"
11388,"2101 1233 W CORDOVA STREET, Vancouver, BC V6C 3R1",Vancouver,BC,V6C 3R1,49.2897858,-123.1224369,6800000.0,4.0,3.0,"3,620",,Condo,"3,620 SQFT"
1386,"2868 W 36TH AVENUE, Vancouver, BC V6N 2R1",Vancouver,BC,V6N 2R1,49.2391856,-123.1695994,4380000.0,8.0,6.0,"4,534",,Single Family,"4,534 SQFT"
11391,"584 87 NELSON STREET, Vancouver, BC V6Z 0E8",Vancouver,BC,V6Z 0E8,49.2743462,-123.1150529,1100000.0,2.0,2.0,872,,Condo,872 SQFT
11398,"401 2628 ASH STREET, Vancouver, BC V5Z 4L2",Vancouver,BC,V5Z 4L2,49.261749,-123.1170425,1350000.0,2.0,2.0,"1,470",,Condo,"1,470 SQFT"
11401,"3823 CYPRESS STREET, Vancouver, BC V6J 3P4",Vancouver,BC,V6J 3P4,49.2517503,-123.1491962,23999000.0,8.0,12.0,"20,629",,Single Family,"20,629 SQFT"
4604,"814 W 23RD AVENUE, Vancouver, BC V5Z 2A9",Vancouver,BC,V5Z 2A9,49.2505404,-123.1227967,2499000.0,2.0,1.0,"2,065",,Single Family,"2,065 SQFT"
11408,"2025 SW MARINE DRIVE, Vancouver, BC V6P 6B4",Vancouver,BC,V6P 6B4,49.2134356,-123.1520617,5600000.0,4.0,5.0,"7,482",,Single Family,"7,482 SQFT"
11411,"614 933 SEYMOUR STREET, Vancouver, BC V6B 6L6",Vancouver,BC,V6B 6L6,49.2792492,-123.1216261,688000.0,1.0,1.0,553,,Condo,553 SQFT
11414,"809 1133 HOMER STREET, Vancouver, BC V6B 0B1",Vancouver,BC,V6B 0B1,49.2761893,-123.12245,699000.0,1.0,1.0,639,,Condo,639 SQFT
11416,"1703 1925 ALBERNI STREET, Vancouver, BC V6G 0A3",Vancouver,BC,V6G 0A3,49.2938151,-123.136389,2380000.0,2.0,2.0,"1,479",,Condo,"1,479 SQFT"
11392,"415 3651 FOSTER AVENUE, Vancouver, BC V5R 0A2",Vancouver,BC,V5R 0A2,49.2344083,-123.025829,859000.0,2.0,2.0,955,,Condo,955 SQFT
7415,"PH5 1288 W GEORGIA STREET, Vancouver, BC V6E 4R3",Vancouver,BC,V6E 4R3,49.2873722,-123.1263375,1799000.0,1.0,1.0,"1,202",,Condo,"1,202 SQFT"
11376,"406 1050 KINGSWAY, Vancouver, BC V5V 3C6",Vancouver,BC,V5V 3C6,49.2531346,-123.0830035,748900.0,2.0,2.0,722,,Condo,722 SQFT
11375,"201 1050 KINGSWAY, Vancouver, BC V5V 3C6",Vancouver,BC,V5V 3C6,49.2531346,-123.0830035,839900.0,2.0,2.0,812,,Condo,812 SQFT
7420,"3101 717 JERVIS STREET, Vancouver, BC V6E 4L5",Vancouver,BC,V6E 4L5,49.287872,-123.1282303,11499900.0,5.0,9.0,"9,186",,Condo,"9,186 SQFT"
7419,"3102 717 JERVIS STREET, Vancouver, BC V6E 4L5",Vancouver,BC,V6E 4L5,49.287872,-123.1282303,6999900.0,3.0,4.0,"4,348",,Condo,"4,348 SQFT"
11360,"1426 W 48TH AVENUE, Vancouver, BC V6M 2P2",Vancouver,BC,V6M 2P2,49.2275613,-123.1380593,5699000.0,6.0,6.0,"5,279",,Single Family,"5,279 SQFT"
11361,"2901 1238 MELVILLE STREET, Vancouver, BC V6E 4N2",Vancouver,BC,V6E 4N2,49.288222,-123.1253609,1280000.0,3.0,2.0,"1,187",,Condo,"1,187 SQFT"
1362,"6531 FREMLIN STREET, Vancouver, BC V6P 0K6",Vancouver,BC,V6P 0K6,49.2263097,-123.1268861,1639900.0,3.0,3.0,"1,317",,Townhome,"1,317 SQFT"
11362,"603 555 JERVIS STREET, Vancouver, BC V6E 4N1",Vancouver,BC,V6E 4N1,49.2895001,-123.1262955,759000.0,1.0,1.0,589,,Condo,589 SQFT
11364,"18 E 1ST AVENUE, Vancouver, BC V5T 1A1",Vancouver,BC,V5T 1A1,49.2700657,-123.1042439,1588000.0,3.0,3.0,"1,176",,Townhome,"1,176 SQFT"
1366,"PH6 6633 CAMBIE STREET, Vancouver, BC V6P 0E5",Vancouver,BC,V6P 0E5,49.2244216,-123.1171561,1200000.0,2.0,2.0,968,,Condo,968 SQFT
7418,"6 6768 OAK STREET, Vancouver, BC V6P 0L2",Vancouver,BC,V6P 0L2,49.224086,-123.1282768,1628000.0,3.0,3.0,"1,400",,Townhome,"1,400 SQFT"
11367,"615 555 ABBOTT STREET, Vancouver, BC V6B 6B8",Vancouver,BC,V6B 6B8,49.2801814,-123.1086837,899999.0,2.0,2.0,"1,035",,Condo,"1,035 SQFT"
11369,"937 W 18TH AVENUE, Vancouver, BC V5Z 1W4",Vancouver,BC,V5Z 1W4,49.2555506,-123.1254059,2850000.0,5.0,3.0,"2,469",,Single Family,"2,469 SQFT"
11370,"260 W 63RD AVENUE, Vancouver, BC V5X 2H8",Vancouver,BC,V5X 2H8,49.2131387,-123.1115675,2799000.0,5.0,5.0,"2,523",,Single Family,"2,523 SQFT"
11372,"2022 WILLIAM STREET, Vancouver, BC V5L 2X6",Vancouver,BC,V5L 2X6,49.2735699,-123.0631807,1468000.0,6.0,2.0,"1,899",,Single Family,"1,899 SQFT"
1377,"601 850 BURRARD STREET, Vancouver, BC V6Z 2J1",Vancouver,BC,V6Z 2J1,49.2824772,-123.1233402,538900.0,0.0,1.0,431,,Condo,431 SQFT
1379,"303 2222 PRINCE EDWARD STREET, Vancouver, BC V5T 4M6",Vancouver,BC,V5T 4M6,49.2648173,-123.0953748,799000.0,2.0,1.0,854,,Condo,854 SQFT
11374,"2802 1483 HOMER STREET, Vancouver, BC V6Z 3C7",Vancouver,BC,V6Z 3C7,49.2720707,-123.1267678,2188000.0,2.0,2.0,"1,172",,Condo,"1,172 SQFT"
7416,"2607 5665 BOUNDARY ROAD, Vancouver, BC V5R 0E4",Vancouver,BC,V5R 0E4,49.232991,-123.023952,785000.0,2.0,2.0,764,,Condo,764 SQFT
11417,"606 1740 COMOX STREET, Vancouver, BC V6G 2Z1",Vancouver,BC,V6G 2Z1,49.2878014,-123.1390624,859000.0,2.0,1.0,811,,Condo,811 SQFT
4613,"505 5058 CAMBIE STREET, Vancouver, BC V5Z 2Z5",Vancouver,BC,V5Z 2Z5,49.240796,-123.1181319,1990000.0,3.0,2.0,"1,205",,Condo,"1,205 SQFT"
11428,"1501 717 JERVIS STREET, Vancouver, BC V6E 4L5",Vancouver,BC,V6E 4L5,49.287872,-123.1282303,1350000.0,3.0,2.0,"1,469",,Condo,"1,469 SQFT"
11448,"3168 16TH AVENUE, Vancouver, BC V5M 2M6",Vancouver,BC,V5M 2M6,49.2553345,-123.0375197,2088800.0,3.0,2.0,"2,126",,Single Family,"2,126 SQFT"
11450,"1600 1919 BEACH AVENUE, Vancouver, BC V6G 1Z2",Vancouver,BC,V6G 1Z2,49.2890026,-123.1429341,5500000.0,4.0,4.0,"2,899",,Condo,"2,899 SQFT"
11452,"402 1568 ALBERNI STREET, Vancouver, BC V6G 0E3",Vancouver,BC,V6G 0E3,49.2897441,-123.1313823,998000.0,1.0,1.0,724,,Condo,724 SQFT
7399,"4601 1011 W CORDOVA STREET, Vancouver, BC V6C 0B2",Vancouver,BC,V6C 0B2,49.2880558,-123.1168602,10000000.0,3.0,4.0,"4,016",,Condo,"4,016 SQFT"
7397,"PH01 1011 W CORDOVA STREET, Vancouver, BC V6C 0B2",Vancouver,BC,V6C 0B2,49.2880558,-123.1168602,21000000.0,3.0,4.0,"6,480",,Condo,"6,480 SQFT"
11453,"802 123 W 1ST AVENUE, Vancouver, BC V5Y 0E2",Vancouver,BC,V5Y 0E2,49.2706253,-123.1069648,1395000.0,2.0,2.0,"1,040",,Condo,"1,040 SQFT"
1457,"3428 E 25TH AVENUE, Vancouver, BC V5R 1K1",Vancouver,BC,V5R 1K1,49.2476583,-123.0302775,1599000.0,4.0,2.0,"1,691",,Single Family,"1,691 SQFT"
1450,"212 2768 CRANBERRY DRIVE, Vancouver, BC V6K 4V1",Vancouver,BC,V6K 4V1,49.2615585,-123.1534919,730000.0,1.0,1.0,642,,Condo,642 SQFT
1459,"1706 1331 ALBERNI STREET, Vancouver, BC V6E 4S1",Vancouver,BC,V6E 4S1,49.2883523,-123.1278977,749900.0,1.0,1.0,592,,Condo,592 SQFT
11460,"2636 WARD STREET, Vancouver, BC V5R 4S6",Vancouver,BC,V5R 4S6,49.240186,-123.0504654,1075000.0,2.0,2.0,768,,MultiFamily,768 SQFT
1462,"3488 HIGHBURY STREET, Vancouver, BC V6S 2L4",Vancouver,BC,V6S 2L4,49.255835,-123.1878412,2998000.0,5.0,3.0,"2,865",,Single Family,"2,865 SQFT"
1464,"3249 W 33RD AVENUE, Vancouver, BC V6N 2G8",Vancouver,BC,V6N 2G8,49.2425855,-123.1769523,3998000.0,4.0,5.0,"3,246",,Single Family,"3,246 SQFT"
11461,"2634 WARD STREET, Vancouver, BC V5R 4S6",Vancouver,BC,V5R 4S6,49.2402013,-123.0505024,1165000.0,3.0,3.0,971,,MultiFamily,971 SQFT
7392,"3746 INVERNESS STREET, Vancouver, BC V5V 4V9",Vancouver,BC,V5V 4V9,49.2511791,-123.0796456,1449900.0,6.0,4.0,"2,050",,Single Family,"2,050 SQFT"
11462,"2632 WARD STREET, Vancouver, BC V5R 4S6",Vancouver,BC,V5R 4S6,49.2401285,-123.0507936,1260000.0,3.0,3.0,"1,032",,MultiFamily,"1,032 SQFT"
11465,"1332 W 51ST AVENUE, Vancouver, BC V6P 1C7",Vancouver,BC,V6P 1C7,49.2246498,-123.135958,6480000.0,5.0,7.0,"4,883",,Single Family,"4,883 SQFT"
1460,"5189 CONNAUGHT DRIVE, Vancouver, BC V6M 3G2",Vancouver,BC,V6M 3G2,49.239222,-123.1429856,6980000.0,6.0,6.0,"6,129",,Single Family,"6,129 SQFT"
1449,"1608 8189 CAMBIE STREET, Vancouver, BC V6P 0G6",Vancouver,BC,V6P 0G6,49.2102802,-123.117996,860000.0,2.0,2.0,733,,Condo,733 SQFT
11447,"106 830 E 7TH AVENUE, Vancouver, BC V5T 4J2",Vancouver,BC,V5T 4J2,49.26404,-123.0864118,499900.0,1.0,1.0,592,,Condo,592 SQFT
1418,"1851 38 SMITHE STREET, Vancouver, BC V6B 0P3",Vancouver,BC,V6B 0P3,49.2749484,-123.1140814,1199000.0,2.0,2.0,806,,Condo,806 SQFT
7408,"1079 W 46TH AVENUE, Vancouver, BC V5H 0J3",Vancouver,BC,V5H 0J3,49.2296275,-123.1304708,3519000.0,11.0,5.0,"4,620",,Single Family,"4,620 SQFT"
11433,"3 SE MARINE DRIVE, Vancouver, BC V5X 2S1",Vancouver,BC,V5X 2S1,49.2125384,-123.1061798,3800000.0,5.0,3.0,"2,267",,Single Family,"2,267 SQFT"
11434,"204 688 FAIRCHILD ROAD, Vancouver, BC V5Z 4P7",Vancouver,BC,V5Z 4P7,49.2308222,-123.1205566,968000.0,2.0,2.0,"1,056",,Condo,"1,056 SQFT"
11435,"3202 1255 SEYMOUR STREET, Vancouver, BC V6B 0H1",Vancouver,BC,V6B 0H1,49.2760391,-123.1264715,849000.0,1.0,1.0,660,,Condo,660 SQFT
7405,"4603 1011 W CORDOVA STREET, Vancouver, BC V6C 0B2",Vancouver,BC,V6C 0B2,49.2880558,-123.1168602,5000000.0,2.0,3.0,"2,323",,Condo,"2,323 SQFT"
1427,"1009 5058 JOYCE STREET, Vancouver, BC V5R 0J9",Vancouver,BC,V5R 0J9,49.2385963,-123.0310474,699000.0,2.0,1.0,617,,Condo,617 SQFT
11438,"1655 W 41ST AVENUE, Vancouver, BC V6M 1X9",Vancouver,BC,V6M 1X9,49.2347506,-123.1432671,7980000.0,5.0,6.0,"6,199",,Single Family,"6,199 SQFT"
11439,"503 1111 HARO STREET, Vancouver, BC V6E 1E3",Vancouver,BC,V6E 1E3,49.2844601,-123.1261944,1200000.0,2.0,2.0,"1,069",,Condo,"1,069 SQFT"
1431,"606 210 E 5TH AVENUE, Vancouver, BC V5T 0K1",Vancouver,BC,V5T 0K1,49.2660606,-123.1003553,1048000.0,2.0,2.0,818,,Condo,818 SQFT
1432,"102 995 W 59TH AVENUE, Vancouver, BC V6P 6Z2",Vancouver,BC,V6P 6Z2,49.2173128,-123.1284378,999900.0,2.0,2.0,"1,096",,Condo,"1,096 SQFT"
7403,"602 933 E HASTINGS STREET, Vancouver, BC V6A 0G6",Vancouver,BC,V6A 0G6,49.2813292,-123.0834613,849000.0,2.0,2.0,785,,Condo,785 SQFT
7402,"4602 1011 W CORDOVA STREET, Vancouver, BC V6C 0B2",Vancouver,BC,V6C 0B2,49.2880558,-123.1168602,8500000.0,2.0,3.0,"3,345",,Condo,"3,345 SQFT"
6674,"515 38 W 1ST AVENUE, Vancouver, BC V5Y 0K3",Vancouver,BC,V5Y 0K3,49.2699302,-123.105577,689000.0,1.0,1.0,547,,Condo,547 SQFT
1440,"5588 CHURCHILL STREET, Vancouver, BC V6M 3G9",Vancouver,BC,V6M 3G9,49.2357272,-123.1410861,9680000.0,7.0,5.0,"5,931",,Single Family,"5,931 SQFT"
11445,"3904 667 HOWE STREET, Vancouver, BC V6C 0B5",Vancouver,BC,V6C 0B5,49.2837052,-123.1190324,4880000.0,2.0,3.0,"2,203",,Condo,"2,203 SQFT"
7400,"4926 CAMBIE STREET, Vancouver, BC V5Z 0K1",Vancouver,BC,V5Z 0K1,49.2395559,-123.1169489,1488000.0,2.0,3.0,"1,127",,Townhome,"1,127 SQFT"
11423,"1529 W 66TH AVENUE, Vancouver, BC V6P 2R8",Vancouver,BC,V6P 2R8,49.2116329,-123.1417322,3400000.0,6.0,6.0,"2,875",,Single Family,"2,875 SQFT"
11875,"309 480 W. 16TH AVENUE, Vancouver, BC V5Y 1Z2",Vancouver,BC,V5Y 1Z2,49.2568179,-123.11545,1449900.0,2.0,2.0,772,,Condo,772 SQFT
19239,"2122 W 33RD AVENUE, Vancouver, BC V6M 1B9",Vancouver,BC,V6M 1B9,49.2418333,-123.1544304,5000000.0,7.0,5.0,"4,700",,Single Family,"4,700 SQFT"
19106,"3607 SW MARINE DRIVE, Vancouver, BC V6N 3Z3",Vancouver,BC,V6N 3Z3,49.2310572,-123.1857081,7600000.0,7.0,6.0,"5,992",,Single Family,"5,992 SQFT"
12199,"2907 198 AQUARIUS MEWS, Vancouver, BC V6Z 2Y4",Vancouver,BC,V6Z 2Y4,49.2741351,-123.1195556,2400000.0,2.0,2.0,"1,263",,Condo,"1,263 SQFT"
12202,"110 3680 RAE AVENUE, Vancouver, BC V5R 2P5",Vancouver,BC,V5R 2P5,49.2361577,-123.0244947,689900.0,2.0,2.0,780,,Condo,780 SQFT
19107,"3637 SW MARINE DRIVE, Vancouver, BC V6N 3Z3",Vancouver,BC,V6N 3Z3,49.2311315,-123.1859501,6800000.0,7.0,7.0,"4,524",,Single Family,"4,524 SQFT"
12035,"306 1120 E GEORGIA STREET, Vancouver, BC V6A 0K2",Vancouver,BC,V6A 0K2,49.2779571,-123.0808245,789900.0,1.0,1.0,650,,Condo,650 SQFT
18958,"301 3581 ROSS DRIVE, Vancouver, BC V6S 0K5",Vancouver,BC,V6S 0K5,49.2513537,-123.2370018,1098000.0,2.0,2.0,950,,Condo,950 SQFT
12034,"692 W 39TH AVENUE, Vancouver, BC V5Z 2M3",Vancouver,BC,V5Z 2M3,49.235359,-123.1204285,4988000.0,4.0,2.0,"2,452",,Single Family,"2,452 SQFT"
12203,"305 488 W 58TH AVENUE, Vancouver, BC V5X 1V5",Vancouver,BC,V5X 1V5,49.2175524,-123.1156264,1230000.0,2.0,2.0,874,,Condo,874 SQFT
12033,"1610 128 W CORDOVA STREET, Vancouver, BC V6B 0E6",Vancouver,BC,V6B 0E6,49.2825246,-123.1079584,1149000.0,2.0,2.0,"1,158",,Condo,"1,158 SQFT"
12031,"2015 1618 QUEBEC STREET, Vancouver, BC V6A 0C5",Vancouver,BC,V6A 0C5,49.2714233,-123.1012924,749800.0,1.0,1.0,554,,Condo,554 SQFT
12029,"3298 E 2ND AVENUE, Vancouver, BC V5M 1G3",Vancouver,BC,V5M 1G3,49.2681977,-123.03403,2399000.0,7.0,5.0,"3,326",,Single Family,"3,326 SQFT"
23614,"1601 2688 WEST MALL DRIVE, Vancouver, BC V6T 2J8",Vancouver,BC,V6T 2J8,49.254693,-123.2496256,1288000.0,2.0,2.0,986,,Condo,986 SQFT
12204,"1453 LAURIER AVENUE, Vancouver, BC V6H 1Z2",Vancouver,BC,V6H 1Z2,49.2511664,-123.137812,8380000.0,7.0,11.0,"13,841",,Single Family,"13,841 SQFT"
23633,"4443 W 15TH AVENUE, Vancouver, BC V6R 3B1",Vancouver,BC,V6R 3B1,49.2595092,-123.2075474,3798000.0,4.0,4.0,"2,454",,Single Family,"2,454 SQFT"
19115,"6615 BALSAM STREET, Vancouver, BC V6P 5W8",Vancouver,BC,V6P 5W8,49.2260122,-123.1619759,15700000.0,7.0,8.0,"6,912",,Single Family,"6,912 SQFT"
12205,"1605 1351 CONTINENTAL STREET, Vancouver, BC V6Z 0C6",Vancouver,BC,V6Z 0C6,49.2762666,-123.1289805,798000.0,1.0,1.0,603,,Condo,603 SQFT
12028,"2707 E BROADWAY, Vancouver, BC V5M 1Y7",Vancouver,BC,V5M 1Y7,49.2623228,-123.0493753,3500000.0,4.0,2.0,"1,500",,Single Family,"1,500 SQFT"
12206,"PH5 1689 E 13TH AVENUE, Vancouver, BC V5N 0A5",Vancouver,BC,V5N 0A5,49.2589301,-123.0702356,898000.0,1.0,1.0,847,,Condo,847 SQFT
23615,"2787 W 5TH AVENUE, Vancouver, BC V6K 1T5",Vancouver,BC,V6K 1T5,49.2676861,-123.1675255,2190000.0,3.0,3.0,"1,558",,Townhome,"1,558 SQFT"
18951,"4658 ELM STREET, Vancouver, BC V6L 2L2",Vancouver,BC,V6L 2L2,49.2446481,-123.1643538,9680000.0,5.0,6.0,"5,375",,Single Family,"5,375 SQFT"
23616,"401 2025 STEPHENS STREET, Vancouver, BC V6K 3W2",Vancouver,BC,V6K 3W2,49.2680687,-123.1667096,578000.0,1.0,1.0,495,,Condo,495 SQFT
12045,"1033 GRANVILLE STREET, Vancouver, BC V6Z 1L4",Vancouver,BC,V6Z 1L4,49.2790579,-123.1239141,12495000.0,,0.0,"14,196",,MultiFamily,"14,196 SQFT"
18973,"2069 W 46TH AVENUE, Vancouver, BC V6M 2K8",Vancouver,BC,V6M 2K8,49.2301302,-123.1539377,4380000.0,6.0,5.0,"4,020",,Single Family,"4,020 SQFT"
12053,"6076 ANGUS DRIVE, Vancouver, BC V6M 3P1",Vancouver,BC,V6M 3P1,49.2311224,-123.147417,9580000.0,6.0,7.0,"5,209",,Single Family,"5,209 SQFT"
12052,"904 8131 NUNAVUT LANE, Vancouver, BC V5X 0E2",Vancouver,BC,V5X 0E2,49.2113352,-123.1165317,775000.0,2.0,2.0,760,,Condo,760 SQFT
12050,"345 W 13TH AVENUE, Vancouver, BC V5Y 1W2",Vancouver,BC,V5Y 1W2,49.259658,-123.1121815,5500000.0,0.0,0.0,"5,366",,Single Family,"5,366 SQFT"
23632,"2335 W 8TH AVENUE, Vancouver, BC V6K 2A8",Vancouver,BC,V6K 2A8,49.2650736,-123.1585137,4500000.0,12.0,5.0,"4,130",,MultiFamily,"4,130 SQFT"
23619,"206 3023 W 4TH AVENUE, Vancouver, BC V6K 1R5",Vancouver,BC,V6K 1R5,49.2686961,-123.1723787,948000.0,2.0,2.0,857,,Condo,857 SQFT
12185,"128 W 48TH AVENUE, Vancouver, BC V5Y 2Y7",Vancouver,BC,V5Y 2Y7,49.2265321,-123.1090162,2998000.0,4.0,4.0,"2,330",,Single Family,"2,330 SQFT"
12186,"324 7828 GRANVILLE STREET, Vancouver, BC V6P 4Z2",Vancouver,BC,V6P 4Z2,49.2146981,-123.1398837,549000.0,1.0,1.0,488,,Condo,488 SQFT
23618,"4146 CROWN CRESCENT, Vancouver, BC V6R 2A9",Vancouver,BC,V6R 2A9,49.264268,-123.1981078,5980000.0,5.0,6.0,"3,851",,Single Family,"3,851 SQFT"
12047,"1510 63 KEEFER PLACE, Vancouver, BC V6B 6N6",Vancouver,BC,V6B 6N6,49.2799278,-123.1066048,529900.0,1.0,1.0,579,,Condo,579 SQFT
19100,"3550 W 47TH AVENUE, Vancouver, BC V6N 3P1",Vancouver,BC,V6N 3P1,49.2290868,-123.183786,4400000.0,6.0,5.0,"4,151",,Single Family,"4,151 SQFT"
18967,"2066 W 42ND AVENUE, Vancouver, BC V6M 2B3",Vancouver,BC,V6M 2B3,49.2333093,-123.1537919,3698000.0,4.0,3.0,"2,793",,Single Family,"2,793 SQFT"
12193,"8851 GRANVILLE STREET, Vancouver, BC V7V 1Z3",Vancouver,BC,V7V 1Z3,49.2056401,-123.1410581,5000000.0,,0.0,"10,048",,MultiFamily,"10,048 SQFT"
12194,"2801 1188 HOWE STREET, Vancouver, BC V6Z 2S8",Vancouver,BC,V6Z 2S8,49.2778739,-123.1265208,1549000.0,2.0,2.0,"1,230",,Condo,"1,230 SQFT"
19101,"6786 BLENHEIM STREET, Vancouver, BC V6N 1R7",Vancouver,BC,V6N 1R7,49.2248625,-123.1781168,12800000.0,5.0,5.0,"4,275",,Single Family,"4,275 SQFT"
19102,"6836 ARBUTUS STREET, Vancouver, BC V6P 5S7",Vancouver,BC,V6P 5S7,49.22343,-123.1546713,9980000.0,8.0,9.0,"8,655",,Single Family,"8,655 SQFT"
